"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SF001130250","FRASERBURG, SF","2020-08-13","50","67","39"
"SF001130250","FRASERBURG, SF","2020-08-14","49","69","29"
"SF001130250","FRASERBURG, SF","2020-08-15","45","69","37"
"SF001130250","FRASERBURG, SF","2020-08-16","39","55","29"
"SF001130250","FRASERBURG, SF","2020-08-17","40","57","26"
"SF001130250","FRASERBURG, SF","2020-08-18","38","57","30"
"SF001130250","FRASERBURG, SF","2020-08-19","40","57","20"
"SF001130250","FRASERBURG, SF","2020-08-20","46","65","24"
"SF001130250","FRASERBURG, SF","2020-08-21","51","66","34"
"SF001130250","FRASERBURG, SF","2020-08-22","52","74","30"
"SF001130250","FRASERBURG, SF","2020-08-23","56","77","31"
"SF001130250","FRASERBURG, SF","2020-08-24","55","77","35"
"SF001130250","FRASERBURG, SF","2020-08-25","53","76","30"
"SF001130250","FRASERBURG, SF","2020-08-26","53","74","44"
"SF001130250","FRASERBURG, SF","2020-08-27","49","64","36"
"SF001130250","FRASERBURG, SF","2020-08-28","45","64","39"
"SF001130250","FRASERBURG, SF","2020-08-29","39","56","33"
"SF001130250","FRASERBURG, SF","2020-08-30","39","55","25"
"SF001130250","FRASERBURG, SF","2020-08-31","42","60","23"
"SF001130250","FRASERBURG, SF","2020-09-01","55","66","40"
"SF001130250","FRASERBURG, SF","2020-09-02","47","66","35"
"SF001130250","FRASERBURG, SF","2020-09-03","50","74","27"
"SF001130250","FRASERBURG, SF","2020-09-04","51",,"41"
"SF001130250","FRASERBURG, SF","2020-09-05","52",,"47"
"SF001130250","FRASERBURG, SF","2020-09-06","53","64","42"
"SF001130250","FRASERBURG, SF","2020-09-07","55","75","36"
"SF001130250","FRASERBURG, SF","2020-09-10","63","89","51"
"SF001130250","FRASERBURG, SF","2020-09-11","67","89","45"
"SF001130250","FRASERBURG, SF","2020-09-12","70","89","52"
"SF001130250","FRASERBURG, SF","2020-09-13","54",,"40"
"SF001130250","FRASERBURG, SF","2020-09-14","46","61","33"
"SF001130250","FRASERBURG, SF","2020-09-15","49","62","35"
"SF001130250","FRASERBURG, SF","2020-09-16","49","68","28"
"SF001130250","FRASERBURG, SF","2020-09-17","54","74","33"
"SF001130250","FRASERBURG, SF","2020-09-18","59","79","37"
"SF001130250","FRASERBURG, SF","2020-09-19","61","79","41"
"SF001130250","FRASERBURG, SF","2020-09-20","54","78","34"
"SF001130250","FRASERBURG, SF","2020-09-21","50","71","39"
"SF001130250","FRASERBURG, SF","2020-09-22","58","81","33"
"SF001130250","FRASERBURG, SF","2020-09-23","64","84","42"
"SF001130250","FRASERBURG, SF","2020-09-24","70","88",
"SF001130250","FRASERBURG, SF","2020-09-25","55",,"41"
"SF001130250","FRASERBURG, SF","2020-09-26","46","69","37"
"SF001130250","FRASERBURG, SF","2020-09-27","46","59","30"
"SF001130250","FRASERBURG, SF","2020-09-28","50","64","33"
"SF001130250","FRASERBURG, SF","2020-09-29","51","67","34"
"SF001130250","FRASERBURG, SF","2020-09-30","55","73","31"
"SF001130250","FRASERBURG, SF","2020-10-01","50","73","43"
"SF001130250","FRASERBURG, SF","2020-10-02","48","62","43"
"SF001130250","FRASERBURG, SF","2020-10-03","52","67","43"
"SF001130250","FRASERBURG, SF","2020-10-04","58","76","43"
"SF001130250","FRASERBURG, SF","2020-10-05","65","84","41"
"SF001130250","FRASERBURG, SF","2020-10-06","68","85","52"
"SF001130250","FRASERBURG, SF","2020-10-07","71","90","47"
"SF001130250","FRASERBURG, SF","2020-10-08","69","90","51"
"SF001130250","FRASERBURG, SF","2020-10-09","55","84","42"
"SF001130250","FRASERBURG, SF","2020-10-10","47","66","39"
"SF001130250","FRASERBURG, SF","2020-10-11","49","65","34"
"SF001130250","FRASERBURG, SF","2020-10-12","58","78","33"
"SF001130250","FRASERBURG, SF","2020-10-13","62","78","50"
"SF001130250","FRASERBURG, SF","2020-10-14","67","86","44"
"SF001130250","FRASERBURG, SF","2020-10-15","73","93","49"
"SF001130250","FRASERBURG, SF","2020-10-16","73","93","52"
"SF001130250","FRASERBURG, SF","2020-10-17","73","93","52"
"SF001130250","FRASERBURG, SF","2020-10-18","70","92","47"
"SF001130250","FRASERBURG, SF","2020-10-19","65","88","48"
"SF001130250","FRASERBURG, SF","2020-10-20","56","84","47"
"SF001130250","FRASERBURG, SF","2020-10-21","65","82","43"
"SF001130250","FRASERBURG, SF","2020-10-22","76","95","47"
"SF001130250","FRASERBURG, SF","2020-10-23","81","97","65"
"SF001130250","FRASERBURG, SF","2020-10-24","77","97","55"
"SF001130250","FRASERBURG, SF","2020-10-25","73","95","56"
"SF001130250","FRASERBURG, SF","2020-10-26","72","90","54"
"SF001130250","FRASERBURG, SF","2020-10-27","70","90","52"
"SF001130250","FRASERBURG, SF","2020-10-28","71","88","44"
"SF001130250","FRASERBURG, SF","2020-10-29","60","87","53"
"SF001130250","FRASERBURG, SF","2020-10-30","59","73","41"
"SF001130250","FRASERBURG, SF","2020-10-31","62","76","44"
"SF001130250","FRASERBURG, SF","2020-11-01","67","83","49"
"SF001130250","FRASERBURG, SF","2020-11-02","73","90","51"
"SF001130250","FRASERBURG, SF","2020-11-03","78","93","59"
"SF001130250","FRASERBURG, SF","2020-11-04","75","93","66"
"SF001130250","FRASERBURG, SF","2020-11-05","66","90","58"
"SF001130250","FRASERBURG, SF","2020-11-06","60","80","50"
"SF001130250","FRASERBURG, SF","2020-11-07","59","74","48"
"SF001130250","FRASERBURG, SF","2020-11-08","56","74","43"
"SF001130250","FRASERBURG, SF","2020-11-09","55","71","44"
"SF001130250","FRASERBURG, SF","2020-11-10","56","70","42"
"SF001130250","FRASERBURG, SF","2020-11-11","64","80","46"
"SF001130250","FRASERBURG, SF","2020-11-12","73","92","51"
"SF001130250","FRASERBURG, SF","2020-11-13","79","96","56"
"SF001130250","FRASERBURG, SF","2020-11-14","75","96","61"
"SF001130250","FRASERBURG, SF","2020-11-15","67","91","55"
"SF001130250","FRASERBURG, SF","2020-11-16","70","88","53"
"SF001130250","FRASERBURG, SF","2020-11-17","69","88","56"
"SF001130250","FRASERBURG, SF","2020-11-18","63","86","55"
"SF001130250","FRASERBURG, SF","2020-11-19","62","76","50"
"SF001130250","FRASERBURG, SF","2020-11-20","69","88","47"
"SF001130250","FRASERBURG, SF","2020-11-21","76","93","58"
"SF001130250","FRASERBURG, SF","2020-11-22","68","93","56"
"SF001130250","FRASERBURG, SF","2020-11-23","64","80","47"
"SF001130250","FRASERBURG, SF","2020-11-24","57","80","45"
"SF001130250","FRASERBURG, SF","2020-11-25","61","78","45"
"SF001130250","FRASERBURG, SF","2020-11-26","64","80","49"
"SF001130250","FRASERBURG, SF","2020-11-27","68","88","47"
"SF001130250","FRASERBURG, SF","2020-11-28","68","88","54"
"SF001130250","FRASERBURG, SF","2020-11-29","68","86","50"
"SF001130250","FRASERBURG, SF","2020-11-30","72","88","54"
"SF001130250","FRASERBURG, SF","2020-12-01","64","88","48"
"SF001130250","FRASERBURG, SF","2020-12-02","60","82","46"
"SF001130250","FRASERBURG, SF","2020-12-03","66","79","51"
"SF001130250","FRASERBURG, SF","2020-12-04","65","80","52"
"SF001130250","FRASERBURG, SF","2020-12-05","71","89","49"
"SF001130250","FRASERBURG, SF","2020-12-06","76","93","58"
"SF001130250","FRASERBURG, SF","2020-12-07","73","93","57"
"SF001130250","FRASERBURG, SF","2020-12-08","68","89","58"
"SF001130250","FRASERBURG, SF","2020-12-09","66","88","52"
"SF001130250","FRASERBURG, SF","2020-12-10","69","83","59"
"SF001130250","FRASERBURG, SF","2020-12-11","67","83","54"
"SF001130250","FRASERBURG, SF","2020-12-12","62","81","57"
"SF001130250","FRASERBURG, SF","2020-12-13","70","87","50"
"SF001130250","FRASERBURG, SF","2020-12-14","74","90","54"
"SF001130250","FRASERBURG, SF","2020-12-15","70","90","56"
"SF001130250","FRASERBURG, SF","2020-12-16","75","93","56"
"SF001130250","FRASERBURG, SF","2020-12-17","76","93","62"
"SF001130250","FRASERBURG, SF","2020-12-18","77","95","58"
"SF001130250","FRASERBURG, SF","2020-12-19","82","99","62"
"SF001130250","FRASERBURG, SF","2020-12-20","83","101","63"
"SF001130250","FRASERBURG, SF","2020-12-21","79","101","68"
"SF001130250","FRASERBURG, SF","2020-12-22","74","90","65"
"SF001130250","FRASERBURG, SF","2020-12-23","72","90","56"
"SF001130250","FRASERBURG, SF","2020-12-24","72","89","55"
"SF001130250","FRASERBURG, SF","2020-12-25","76","92","58"
"SF001130250","FRASERBURG, SF","2020-12-26","80","98","62"
"SF001130250","FRASERBURG, SF","2020-12-27","77","98","61"
"SF001130250","FRASERBURG, SF","2020-12-28","77","95","57"
"SF001130250","FRASERBURG, SF","2020-12-29","75","95","56"
"SF001130250","FRASERBURG, SF","2020-12-30","76","94","57"
"SF001130250","FRASERBURG, SF","2020-12-31","76","93","60"
"SF001753710","ALIWAL NORTH, SF","2020-07-01","43","70","25"
"SF001753710","ALIWAL NORTH, SF","2020-07-02","44","69","25"
"SF001753710","ALIWAL NORTH, SF","2020-07-03","41","69","22"
"SF001753710","ALIWAL NORTH, SF","2020-07-04","40","68","21"
"SF001753710","ALIWAL NORTH, SF","2020-07-05","42","69","22"
"SF001753710","ALIWAL NORTH, SF","2020-07-06","43","71","22"
"SF001753710","ALIWAL NORTH, SF","2020-07-07","45","71","24"
"SF001753710","ALIWAL NORTH, SF","2020-07-08","47","70","30"
"SF001753710","ALIWAL NORTH, SF","2020-07-09","57","67","42"
"SF001753710","ALIWAL NORTH, SF","2020-07-10","62","70","53"
"SF001753710","ALIWAL NORTH, SF","2020-07-11","42","70","30"
"SF001753710","ALIWAL NORTH, SF","2020-07-12","40","60","20"
"SF001753710","ALIWAL NORTH, SF","2020-07-13","46","64","29"
"SF001753710","ALIWAL NORTH, SF","2020-07-14","40","64","30"
"SF001753710","ALIWAL NORTH, SF","2020-07-15","35","56","19"
"SF001753710","ALIWAL NORTH, SF","2020-07-16","32",,"16"
"SF001753710","ALIWAL NORTH, SF","2020-07-17","33",,"15"
"SF001753710","ALIWAL NORTH, SF","2020-07-18","34",,"15"
"SF001753710","ALIWAL NORTH, SF","2020-07-19","35",,"17"
"SF001753710","ALIWAL NORTH, SF","2020-07-20","35",,"17"
"SF001753710","ALIWAL NORTH, SF","2020-07-21","41","70","18"
"SF001753710","ALIWAL NORTH, SF","2020-07-22","42","71","20"
"SF001753710","ALIWAL NORTH, SF","2020-07-23","37",,"21"
"SF001753710","ALIWAL NORTH, SF","2020-07-24","40",,"20"
"SF001753710","ALIWAL NORTH, SF","2020-07-25","43","69","20"
"SF001753710","ALIWAL NORTH, SF","2020-07-26","44","68","26"
"SF001753710","ALIWAL NORTH, SF","2020-07-27","47","68","33"
"SF001753710","ALIWAL NORTH, SF","2020-07-28","44","65","26"
"SF001753710","ALIWAL NORTH, SF","2020-07-29","46","69","28"
"SF001753710","ALIWAL NORTH, SF","2020-07-30","44","70","24"
"SF001753710","ALIWAL NORTH, SF","2020-07-31","44","72","23"
"SF001753710","ALIWAL NORTH, SF","2020-08-01","40",,"21"
"SF001753710","ALIWAL NORTH, SF","2020-08-02","45",,"21"
"SF001753710","ALIWAL NORTH, SF","2020-08-03","48","74","24"
"SF001753710","ALIWAL NORTH, SF","2020-08-04","49","74","28"
"SF001753710","ALIWAL NORTH, SF","2020-08-05","52","72","35"
"SF001753710","ALIWAL NORTH, SF","2020-08-06","43","71","29"
"SF001753710","ALIWAL NORTH, SF","2020-08-07","45","67","31"
"SF001753710","ALIWAL NORTH, SF","2020-08-08","49","70","25"
"SF001753710","ALIWAL NORTH, SF","2020-08-09","54","70","41"
"SF001753710","ALIWAL NORTH, SF","2020-08-10","44","66","30"
"SF001753710","ALIWAL NORTH, SF","2020-08-11","44","70","21"
"SF001753710","ALIWAL NORTH, SF","2020-08-12","45","70","22"
"SF001753710","ALIWAL NORTH, SF","2020-08-13","44","68","31"
"SF001753710","ALIWAL NORTH, SF","2020-08-14","46","71","23"
"SF001753710","ALIWAL NORTH, SF","2020-08-15","51","71","25"
"SF001753710","ALIWAL NORTH, SF","2020-08-16","42","70","28"
"SF001753710","ALIWAL NORTH, SF","2020-08-17","43","64","16"
"SF001753710","ALIWAL NORTH, SF","2020-08-18","40","64","30"
"SF001753710","ALIWAL NORTH, SF","2020-08-19","38","56","24"
"SF001753710","ALIWAL NORTH, SF","2020-08-20","36","63","17"
"SF001753710","ALIWAL NORTH, SF","2020-08-21","48","69","29"
"SF001753710","ALIWAL NORTH, SF","2020-08-22","46","71","24"
"SF001753710","ALIWAL NORTH, SF","2020-08-23","49","76","25"
"SF001753710","ALIWAL NORTH, SF","2020-08-24","52","76","29"
"SF001753710","ALIWAL NORTH, SF","2020-08-25","56","79","31"
"SF001753710","ALIWAL NORTH, SF","2020-08-26","55","79","46"
"SF001753710","ALIWAL NORTH, SF","2020-08-27","54","75","33"
"SF001753710","ALIWAL NORTH, SF","2020-08-28","50","75","29"
"SF001753710","ALIWAL NORTH, SF","2020-08-29","45","66","26"
"SF001753710","ALIWAL NORTH, SF","2020-08-30","41","58","29"
"SF001753710","ALIWAL NORTH, SF","2020-08-31","44","63","20"
"SF001753710","ALIWAL NORTH, SF","2020-09-01","56","69","33"
"SF001753710","ALIWAL NORTH, SF","2020-09-02","58","70","42"
"SF001753710","ALIWAL NORTH, SF","2020-09-03","58","71","45"
"SF001753710","ALIWAL NORTH, SF","2020-09-04","59","83","34"
"SF001753710","ALIWAL NORTH, SF","2020-09-05","61","85","44"
"SF001753710","ALIWAL NORTH, SF","2020-09-06","53",,"49"
"SF001753710","ALIWAL NORTH, SF","2020-09-07","54","73","41"
"SF001753710","ALIWAL NORTH, SF","2020-09-10","64","87","39"
"SF001753710","ALIWAL NORTH, SF","2020-09-11","62","87","43"
"SF001753710","ALIWAL NORTH, SF","2020-09-12","65","84","45"
"SF001753710","ALIWAL NORTH, SF","2020-09-13","67","83","57"
"SF001753710","ALIWAL NORTH, SF","2020-09-14","54","79","37"
"SF001753710","ALIWAL NORTH, SF","2020-09-15","51","74","29"
"SF001753710","ALIWAL NORTH, SF","2020-09-16","51","74","29"
"SF001753710","ALIWAL NORTH, SF","2020-09-17","52","77","29"
"SF001753710","ALIWAL NORTH, SF","2020-09-18","57","82","31"
"SF001753710","ALIWAL NORTH, SF","2020-09-19","59","83","31"
"SF001753710","ALIWAL NORTH, SF","2020-09-20","59","83","33"
"SF001753710","ALIWAL NORTH, SF","2020-09-21","53","83","42"
"SF001753710","ALIWAL NORTH, SF","2020-09-22","53","76","34"
"SF001753710","ALIWAL NORTH, SF","2020-09-23","58","80","35"
"SF001753710","ALIWAL NORTH, SF","2020-09-24","67","85","41"
"SF001753710","ALIWAL NORTH, SF","2020-09-25","72","85","58"
"SF001753710","ALIWAL NORTH, SF","2020-09-26","54",,"40"
"SF001753710","ALIWAL NORTH, SF","2020-09-27","48","66","26"
"SF001753710","ALIWAL NORTH, SF","2020-09-28","50","66","33"
"SF001753710","ALIWAL NORTH, SF","2020-09-29","50","68","35"
"SF001753710","ALIWAL NORTH, SF","2020-09-30","54","74","30"
"SF001753710","ALIWAL NORTH, SF","2020-10-01","54","74","36"
"SF001753710","ALIWAL NORTH, SF","2020-10-02","56","76","46"
"SF001753710","ALIWAL NORTH, SF","2020-10-03","56","76","47"
"SF001753710","ALIWAL NORTH, SF","2020-10-04","53","75","40"
"SF001753710","ALIWAL NORTH, SF","2020-10-05","60","81","42"
"SF001753710","ALIWAL NORTH, SF","2020-10-06","63","82","44"
"SF001753710","ALIWAL NORTH, SF","2020-10-07","63","83","44"
"SF001753710","ALIWAL NORTH, SF","2020-10-08","65","83","48"
"SF001753710","ALIWAL NORTH, SF","2020-10-09","63","82","52"
"SF001753710","ALIWAL NORTH, SF","2020-10-10","50",,"42"
"SF001753710","ALIWAL NORTH, SF","2020-10-11","49","63","38"
"SF001753710","ALIWAL NORTH, SF","2020-10-12","54","74","35"
"SF001753710","ALIWAL NORTH, SF","2020-10-13","61","83","38"
"SF001753710","ALIWAL NORTH, SF","2020-10-14","63","83","40"
"SF001753710","ALIWAL NORTH, SF","2020-10-15","65","91","39"
"SF001753710","ALIWAL NORTH, SF","2020-10-16","67","91","47"
"SF001753710","ALIWAL NORTH, SF","2020-10-17","69","94","44"
"SF001753710","ALIWAL NORTH, SF","2020-10-18","70","94","45"
"SF001753710","ALIWAL NORTH, SF","2020-10-19","67","93","45"
"SF001753710","ALIWAL NORTH, SF","2020-10-20","66","80","45"
"SF001753710","ALIWAL NORTH, SF","2020-10-21","65","84","45"
"SF001753710","ALIWAL NORTH, SF","2020-10-22","70","91","48"
"SF001753710","ALIWAL NORTH, SF","2020-10-23","72","92","53"
"SF001753710","ALIWAL NORTH, SF","2020-10-24","77","95","62"
"SF001753710","ALIWAL NORTH, SF","2020-10-25","74","95","57"
"SF001753710","ALIWAL NORTH, SF","2020-10-26","68","94","58"
"SF001753710","ALIWAL NORTH, SF","2020-10-27","68","90","53"
"SF001753710","ALIWAL NORTH, SF","2020-10-28","73","92","55"
"SF001753710","ALIWAL NORTH, SF","2020-10-29","65","92","60"
"SF001753710","ALIWAL NORTH, SF","2020-10-30","59","77","53"
"SF001753710","ALIWAL NORTH, SF","2020-10-31","54","77","51"
"SF001753710","ALIWAL NORTH, SF","2020-11-01","57","73","50"
"SF001753710","ALIWAL NORTH, SF","2020-11-02","61","77","44"
"SF001753710","ALIWAL NORTH, SF","2020-11-03","68","86","48"
"SF001753710","ALIWAL NORTH, SF","2020-11-04","71","86","59"
"SF001753710","ALIWAL NORTH, SF","2020-11-05","62","86","55"
"SF001753710","ALIWAL NORTH, SF","2020-11-06","65","80","51"
"SF001753710","ALIWAL NORTH, SF","2020-11-07","69","84","50"
"SF001753710","ALIWAL NORTH, SF","2020-11-08","70","89","48"
"SF001753710","ALIWAL NORTH, SF","2020-11-09","65","89","53"
"SF001753710","ALIWAL NORTH, SF","2020-11-10","58","83","51"
"SF001753710","ALIWAL NORTH, SF","2020-11-11","62","80","47"
"SF001753710","ALIWAL NORTH, SF","2020-11-12","67","85","46"
"SF001753710","ALIWAL NORTH, SF","2020-11-13","71","87","52"
"SF001753710","ALIWAL NORTH, SF","2020-11-14","72","89","53"
"SF001753710","ALIWAL NORTH, SF","2020-11-15","70","91","54"
"SF001753710","ALIWAL NORTH, SF","2020-11-16","73","91","53"
"SF001753710","ALIWAL NORTH, SF","2020-11-17","70","90","58"
"SF001753710","ALIWAL NORTH, SF","2020-11-18","69","87","55"
"SF001753710","ALIWAL NORTH, SF","2020-11-19","64","84","55"
"SF001753710","ALIWAL NORTH, SF","2020-11-20","69","85","47"
"SF001753710","ALIWAL NORTH, SF","2020-11-21","66","85","54"
"SF001753710","ALIWAL NORTH, SF","2020-11-22","69","83","54"
"SF001753710","ALIWAL NORTH, SF","2020-11-23","70","85","55"
"SF001753710","ALIWAL NORTH, SF","2020-11-24","66","85","47"
"SF001753710","ALIWAL NORTH, SF","2020-11-25","63","80","49"
"SF001753710","ALIWAL NORTH, SF","2020-11-26","64","82","46"
"SF001753710","ALIWAL NORTH, SF","2020-11-27","65","86","48"
"SF001753710","ALIWAL NORTH, SF","2020-11-28","63","86","51"
"SF001753710","ALIWAL NORTH, SF","2020-11-29","65","82","52"
"SF001753710","ALIWAL NORTH, SF","2020-11-30","69","88","50"
"SF001753710","ALIWAL NORTH, SF","2020-12-01","67","88","51"
"SF001753710","ALIWAL NORTH, SF","2020-12-02","60","85","47"
"SF001753710","ALIWAL NORTH, SF","2020-12-03","62","83","44"
"SF001753710","ALIWAL NORTH, SF","2020-12-06","64","83","55"
"SF001753710","ALIWAL NORTH, SF","2020-12-07","71","87","54"
"SF001753710","ALIWAL NORTH, SF","2020-12-08","61","87","56"
"SF001753710","ALIWAL NORTH, SF","2020-12-09","67","82","53"
"SF001753710","ALIWAL NORTH, SF","2020-12-10","70","86","58"
"SF001753710","ALIWAL NORTH, SF","2020-12-11","71","89","53"
"SF001753710","ALIWAL NORTH, SF","2020-12-12","66","89","56"
"SF001753710","ALIWAL NORTH, SF","2020-12-13","68","85","56"
"SF001753710","ALIWAL NORTH, SF","2020-12-14","72","90","53"
"SF001753710","ALIWAL NORTH, SF","2020-12-15","71","90","57"
"SF001753710","ALIWAL NORTH, SF","2020-12-16","70","90","54"
"SF001753710","ALIWAL NORTH, SF","2020-12-17","71","87","56"
"SF001753710","ALIWAL NORTH, SF","2020-12-18","71","89","56"
"SF001753710","ALIWAL NORTH, SF","2020-12-19","72","90","57"
"SF001753710","ALIWAL NORTH, SF","2020-12-20","73","90","62"
"SF001753710","ALIWAL NORTH, SF","2020-12-21","69","89","62"
"SF001753710","ALIWAL NORTH, SF","2020-12-22","63","79","61"
"SF001753710","ALIWAL NORTH, SF","2020-12-23","71","86","56"
"SF001753710","ALIWAL NORTH, SF","2020-12-24","71","86","59"
"SF001753710","ALIWAL NORTH, SF","2020-12-25","71","87","54"
"SF001753710","ALIWAL NORTH, SF","2020-12-26","74","90","58"
"SF001753710","ALIWAL NORTH, SF","2020-12-27","76","94","56"
"SF001753710","ALIWAL NORTH, SF","2020-12-28","76","94","58"
"SF001753710","ALIWAL NORTH, SF","2020-12-29","77","94","67"
"SF001753710","ALIWAL NORTH, SF","2020-12-30","73","89","62"
"SF001753710","ALIWAL NORTH, SF","2020-12-31","70","88","63"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-01","61","82","47"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-02","58","82",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-03","58","71",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-04","57","72","43"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-05","60","72",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-06","62","88","48"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-07","59","88",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-08","57","67","42"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-09","69",,"56"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-10","58","85","47"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-11","55","66",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-12","53",,"38"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-13","60","72","42"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-14","49","72",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-15","51","66",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-16","50","68","35"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-17","53","82","35"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-18","61","85",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-19","59","85","47"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-20","56","71","40"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-21","59","71",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-22","62",,"46"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-23","59","72","52"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-24","59","81",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-25","67","83","47"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-26","60","83",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-27","55","65","46"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-28","57","76","40"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-29","59","76","51"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-30","60","67",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-07-31","57","68","48"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-01","55","68","42"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-02","64","90","45"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-03","64","90","47"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-04","56","85",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-05","53","63","49"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-06","54","60","50"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-07","57","66","50"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-08","58","80",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-09","62","80","48"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-10","59","72",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-11","59","75","44"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-12","58","75","48"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-13","58","67",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-14","55","67","45"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-15","54","67","44"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-16","50",,"47"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-17","53","65","38"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-18","48",,"43"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-19","52","58","45"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-20","56","67",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-21","58","68",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-22","59","78",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-23","60","78","51"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-24","59","68","55"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-25","64","78","57"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-26","60","78","56"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-27","61","69",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-28","59","69",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-29","53","66",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-30","49","64","45"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-08-31","53","66","39"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-01","63",,"44"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-02","60","69",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-03","60","71","45"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-04","65",,"50"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-05","60","81","57"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-06","58","65","57"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-07","61","69","53"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-08","62","72","55"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-09","63","72","53"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-10","62","70","58"
